,ID,Created_at,Text,Media_URL,Location,sentiment
30,9.89831E+17,4/27/2018 11:38,b'RT @PolToons: Libtards #Starbucks\n#BoycottStarbucks too https://t.co/NaFhkG3RHu',http://pbs.twimg.com/media/DbyNmULWAAUacWA.jpg,"California, USA",neutral
31,9.89831E+17,4/27/2018 11:36,b'RT @PolToons: Libtards #Starbucks\n#BoycottStarbucks too https://t.co/NaFhkG3RHu',http://pbs.twimg.com/media/DbyNmULWAAUacWA.jpg,The Moon,neutral
32,9.8983E+17,4/27/2018 11:34,b'RT @thequeenmakayla: 2nd time here today. #starbucks https://t.co/QNyzZxo5ME',http://pbs.twimg.com/media/DbZ7iM6UwAAsRcT.jpg,with snape at hogwarts ♡,neutral
33,9.8983E+17,4/27/2018 11:34,b'RT @PolToons: Libtards #Starbucks\n#BoycottStarbucks too https://t.co/NaFhkG3RHu',http://pbs.twimg.com/media/DbyNmULWAAUacWA.jpg,,neutral
34,9.8983E+17,4/27/2018 11:33,b'RT @PolToons: Libtards #Starbucks\n#BoycottStarbucks too https://t.co/NaFhkG3RHu',http://pbs.twimg.com/media/DbyNmULWAAUacWA.jpg,"Clinton, TN",neutral
35,9.8983E+17,4/27/2018 11:32,b'So is America doing racial bias training May 29th or nah? \n#Starbucks #WaffleHouse #BillCosby #Kanye #Trump https://t.co/7gaXuWfJ6u',http://pbs.twimg.com/media/DbyUuxJX0AAajma.jpg,"Florida, USA",negative
36,9.89826E+17,4/27/2018 11:18,b'RT @PolToons: Libtards #Starbucks\n#BoycottStarbucks too https://t.co/NaFhkG3RHu',http://pbs.twimg.com/media/DbyNmULWAAUacWA.jpg,"Fitchburg,Massachusetts ",neutral
37,9.89826E+17,4/27/2018 11:18,b'RT @maiden16_tor: #ALDUBUmaasaPaRin\n\nWhy not! today ...till close... Treat your self! #Starbucks https://t.co/Ho7w3TzYlh',http://pbs.twimg.com/media/DbvAlvEU0AAZBgt.jpg,"Paranaque City, National Capital Region",neutral
38,9.89826E+17,4/27/2018 11:17,b'RT @MiraSlama: Who else likes hot chocolate? \xf0\x9f\xa4\x93\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb\n#starbucks https://t.co/pE68vnHjRz',http://pbs.twimg.com/media/DbxcxgIUwAA8Gl5.jpg,"London, England",positive
39,9.89825E+17,4/27/2018 11:14,b'RT @PolToons: Libtards #Starbucks\n#BoycottStarbucks too https://t.co/NaFhkG3RHu',http://pbs.twimg.com/media/DbyNmULWAAUacWA.jpg,Stuck On Earth,neutral
40,9.89825E+17,4/27/2018 11:12,b'RT @PolToons: Libtards #Starbucks\n#BoycottStarbucks too https://t.co/NaFhkG3RHu',http://pbs.twimg.com/media/DbyNmULWAAUacWA.jpg,"San Antonio, Texas",neutral
41,9.89824E+17,4/27/2018 11:09,b'RT @PolToons: Libtards #Starbucks\n#BoycottStarbucks too https://t.co/NaFhkG3RHu',http://pbs.twimg.com/media/DbyNmULWAAUacWA.jpg,"Boston, MA",neutral
42,9.89822E+17,4/27/2018 11:01,b'RT @PolToons: Libtards #Starbucks\n#BoycottStarbucks too https://t.co/NaFhkG3RHu',http://pbs.twimg.com/media/DbyNmULWAAUacWA.jpg,"Denton, TX",neutral
43,9.89822E+17,4/27/2018 11:01,b'RT @BTVI: #Starbucks Betting Big On India https://t.co/7NXwAjztMS',http://pbs.twimg.com/media/DbyEXbGV4AAaPzH.jpg,,positive
44,9.89822E+17,4/27/2018 11:01,b'Libtards #Starbucks\n#BoycottStarbucks too https://t.co/NaFhkG3RHu',http://pbs.twimg.com/media/DbyNmULWAAUacWA.jpg,USA,neutral
45,9.89816E+17,4/27/2018 10:40,b'RT @maiden16_tor: #ALDUBUmaasaPaRin\n\nWhy not! today ...till close... Treat your self! #Starbucks https://t.co/Ho7w3TzYlh',http://pbs.twimg.com/media/DbvAlvEU0AAZBgt.jpg,"Jersey City, NJ",neutral
46,9.89814E+17,4/27/2018 10:29,b'RT @BTVI: #Starbucks Betting Big On India https://t.co/7NXwAjztMS',http://pbs.twimg.com/media/DbyEXbGV4AAaPzH.jpg,"Mumbai, India",positive
47,9.89813E+17,4/27/2018 10:28,b'RT @maiden16_tor: #ALDUBUmaasaPaRin\n\nWhy not! today ...till close... Treat your self! #Starbucks https://t.co/Ho7w3TzYlh',http://pbs.twimg.com/media/DbvAlvEU0AAZBgt.jpg,,neutral
48,9.89812E+17,4/27/2018 10:20,b'#Starbucks Betting Big On India https://t.co/7NXwAjztMS',http://pbs.twimg.com/media/DbyEXbGV4AAaPzH.jpg,India,positive
49,9.89809E+17,4/27/2018 10:11,b'starbucks\xf0\x9f\x98\xac\xf0\x9f\x98\xac\n#starbucks  #\xe3\x82\x84\xe3\x81\xa3\xe3\x81\xa8\xe3\x81\xae\xe3\x82\x81\xe3\x81\x9f\n#\xe3\x82\xa2\xe3\x83\xbc\xe3\x83\xa2\xe3\x83\xb3\xe3\x83\x89\xe3\x83\x88\xe3\x83\x95\xe3\x82\xa3\xe3\x83\xbc\xe3\x83\x88\xe3\x83\xaa\xe3\x83\x97\xe3\x83\xab\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x83\xac\xe3\x83\xbc\xe3\x83\x88\xe3\x83\x95\xe3\x83\xa9\xe3\x83\x9a\xe3\x83\x81\xe3\x83\xbc\xe3\x83\x8e  #\xe5\x90\x8d\xe5\x89\x8d\xe9\x95\xb7\xe3\x81\x99\xe3\x81\x8e\xe3\x82\x84\xe3\x82\x93\n#\xe3\x81\x93\xe3\x82\x8c\xe6\xb3\xa8\xe6\x96\x87\xe3\x81\x99\xe3\x82\x8b\xe6\x99\x82\xe5\x99\x9b\xe3\x82\x93\xe3\x81\xa0 https://t.co/oXPJTjfNyi https://t.co/S8EqhbVqfH',http://pbs.twimg.com/media/DbyCUzAX0AAvdz2.jpg,坂口健太郎 /かめむし/けーぽっぷ,positive
50,9.89809E+17,4/27/2018 10:10,b'RT @maiden16_tor: #ALDUBUmaasaPaRin\n\nWhy not! today ...till close... Treat your self! #Starbucks https://t.co/Ho7w3TzYlh',http://pbs.twimg.com/media/DbvAlvEU0AAZBgt.jpg,"Alabang hills, Muntinlupa City",neutral
51,9.89808E+17,4/27/2018 10:05,b'Kiro?? Well why not... @StarbucksUK #starbucks #Coffee https://t.co/telbBDw2Fk',http://pbs.twimg.com/media/DbyA_23WkAA2Les.jpg,Leith,positive
52,9.89807E+17,4/27/2018 10:04,b'RT @maiden16_tor: #ALDUBUmaasaPaRin\n\nWhy not! today ...till close... Treat your self! #Starbucks https://t.co/Ho7w3TzYlh',http://pbs.twimg.com/media/DbvAlvEU0AAZBgt.jpg,,neutral
53,9.89806E+17,4/27/2018 10:00,b'RT @maiden16_tor: #ALDUBUmaasaPaRin\n\nWhy not! today ...till close... Treat your self! #Starbucks https://t.co/Ho7w3TzYlh',http://pbs.twimg.com/media/DbvAlvEU0AAZBgt.jpg,,neutral
54,9.89801E+17,4/27/2018 9:38,b'RT @wareable: You can now board your flight and pay for #Starbucks with @Fitbit smartwatches https://t.co/tqbyHJ92cK https://t.co/g3YMc8xnmg',http://pbs.twimg.com/media/DbxjCKLU8AAvoxu.jpg,"San Francisco, CA",neutral
55,9.89801E+17,4/27/2018 9:37,b'#Win $25 Starbucks GC= US/CAN ends 5/13 #MomDoesReviews #giveaway #starbucks #coffee https://t.co/4W8WtikIFL https://t.co/4ngVmlLuD1',http://pbs.twimg.com/media/Dbx6Z0wVAAEHAID.jpg,"New Hampshire, USA",neutral
56,9.89797E+17,4/27/2018 9:24,b'RT @0622_bnw: Stranger with me.\n \n#bnw #Monochrome #blackandwhitephotography \n#iPhone8 #Starbucks #osaka #japan https://t.co/So55lekZSM',http://pbs.twimg.com/media/DbsUGwcV4AAopFH.jpg,"Ile-de-France, France",positive
57,9.89792E+17,4/27/2018 9:04,b'RT @maiden16_tor: #ALDUBUmaasaPaRin\n\nWhy not! today ...till close... Treat your self! #Starbucks https://t.co/Ho7w3TzYlh',http://pbs.twimg.com/media/DbvAlvEU0AAZBgt.jpg,,neutral
58,9.89792E+17,4/27/2018 9:01,b'#tumbler\nNice #yokohama #theme #starbucks #tumbler https://t.co/NFtexd0aW0',http://pbs.twimg.com/media/DbxyGwKU0AEIKZX.jpg,中国浙江省永康市,positive
59,9.89789E+17,4/27/2018 8:52,b'RT @wareable: You can now board your flight and pay for #Starbucks with @Fitbit smartwatches https://t.co/tqbyHJ92cK https://t.co/g3YMc8xnmg',http://pbs.twimg.com/media/DbxjCKLU8AAvoxu.jpg,Deutschland,neutral
60,9.89789E+17,4/27/2018 8:51,b'.\n.\n\nStarbucks Coffee.\n\n#fujifilm #Starbucks #Cepia https://t.co/8XN8GkgBV1',http://pbs.twimg.com/media/Dbxv-t0U0AANt7K.jpg,あいみょん,positive
61,9.89782E+17,4/27/2018 8:24,b'RT @maiden16_tor: #ALDUBUmaasaPaRin\n\nWhy not! today ...till close... Treat your self! #Starbucks https://t.co/Ho7w3TzYlh',http://pbs.twimg.com/media/DbvAlvEU0AAZBgt.jpg,,neutral
62,9.89781E+17,4/27/2018 8:18,"b'Don\xe2\x80\x99t forget, it\xe2\x80\x99s Buy One Get One FREE today on our Cold Craft Beverages! #bogof #buyonegetonefree #starbucks https://t.co/pxEIRueuhL'",http://pbs.twimg.com/media/DbxoVaZXkAALn5W.jpg,"Birmingham, England",positive
63,9.8978E+17,4/27/2018 8:15,b'RT @maiden16_tor: #ALDUBUmaasaPaRin\n\nWhy not! today ...till close... Treat your self! #Starbucks https://t.co/Ho7w3TzYlh',http://pbs.twimg.com/media/DbvAlvEU0AAZBgt.jpg,,neutral
64,9.8978E+17,4/27/2018 8:14,b'RT @maiden16_tor: #ALDUBUmaasaPaRin\n\nWhy not! today ...till close... Treat your self! #Starbucks https://t.co/Ho7w3TzYlh',http://pbs.twimg.com/media/DbvAlvEU0AAZBgt.jpg,,neutral
65,9.8978E+17,4/27/2018 8:13,b'RT @maiden16_tor: #ALDUBUmaasaPaRin\n\nWhy not! today ...till close... Treat your self! #Starbucks https://t.co/Ho7w3TzYlh',http://pbs.twimg.com/media/DbvAlvEU0AAZBgt.jpg,,neutral
66,9.89778E+17,4/27/2018 8:08,b'hii-biatch:\n\n\xf0\x9f\x91\xaf\xf0\x9f\x90\x9f\xf0\x9f\xa6\x84\n#marmaid #berlin #starbucks #wall #decoration\xe2\x80\xa6 https://t.co/wurVCtDL7f',http://pbs.twimg.com/media/DbxmEm5VAAAa1bb.jpg,,positive
67,9.89778E+17,4/27/2018 8:07,b'RT @maiden16_tor: #ALDUBUmaasaPaRin\n\nWhy not! today ...till close... Treat your self! #Starbucks https://t.co/Ho7w3TzYlh',http://pbs.twimg.com/media/DbvAlvEU0AAZBgt.jpg,,neutral
68,9.89778E+17,4/27/2018 8:07,b'RT @maiden16_tor: #ALDUBUmaasaPaRin\n\nWhy not! today ...till close... Treat your self! #Starbucks https://t.co/Ho7w3TzYlh',http://pbs.twimg.com/media/DbvAlvEU0AAZBgt.jpg,Followed by: Alden & Maine ,neutral
69,9.89775E+17,4/27/2018 7:55,b'You can now board your flight and pay for #Starbucks with @Fitbit smartwatches https://t.co/tqbyHJ92cK https://t.co/g3YMc8xnmg',http://pbs.twimg.com/media/DbxjCKLU8AAvoxu.jpg,London & San Francisco,neutral
70,9.89771E+17,4/27/2018 7:40,b'RT @MiraSlama: Who else likes hot chocolate? \xf0\x9f\xa4\x93\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb\n#starbucks https://t.co/pE68vnHjRz',http://pbs.twimg.com/media/DbxcxgIUwAA8Gl5.jpg,廊下側の端っこ,positive
71,9.89768E+17,4/27/2018 7:29,b'RT @MiraSlama: Who else likes hot chocolate? \xf0\x9f\xa4\x93\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb\n#starbucks https://t.co/pE68vnHjRz',http://pbs.twimg.com/media/DbxcxgIUwAA8Gl5.jpg,日本,positive
72,9.89768E+17,4/27/2018 7:27,b'Who else likes hot chocolate? \xf0\x9f\xa4\x93\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb\n#starbucks https://t.co/pE68vnHjRz',http://pbs.twimg.com/media/DbxcxgIUwAA8Gl5.jpg,"London, England",positive
73,9.89762E+17,4/27/2018 7:03,b'Smiley faces even on water bottles ;) #Starbucks https://t.co/T8HOVVcohZ',http://pbs.twimg.com/media/DbxXVYpU0AAfcrb.jpg,"Lebanon, Middle East",positive
74,9.89757E+17,4/27/2018 6:44,b'Not even close Hun #Starbucks #starbucksname #notmyname #starbucksfail https://t.co/gYvDCgRsv8',http://pbs.twimg.com/media/DbxS4GKVMAEK8_h.jpg,,negative
75,9.89756E+17,4/27/2018 6:38,b'Perfect moment.... #aidasolmomente #aidasol #aida #Aidacruises #starbucks #hamburg #Germany #Deutschland https://t.co/6m8423A7Zm',http://pbs.twimg.com/media/DbxRh82VQAMgGwo.jpg,"Germany, Hamburg",positive
76,9.89716E+17,4/27/2018 4:02,b'When you use too much bleach at work.  #spirit #tobeapartner #Starbucks https://t.co/ESjIKdsYo3',http://pbs.twimg.com/media/Dbwt36aU8AA6K35.jpg,,neutral
77,9.89712E+17,4/27/2018 3:45,"b'We\xe2\x80\x99ve got our numbers, and now we need our Java for #StageDoor #Nitrate #TCMFF #Egyptian #Starbucks https://t.co/16O1GitCge'",http://pbs.twimg.com/media/Dbwpz0XV4AA6cNS.jpg,"Houston, Texas",positive
78,9.8971E+17,4/27/2018 3:37,b'RT @grandpagrumps69: I\xe2\x80\x99m official...ly taking a selfie at work.\n#starbucks #barista #coffee #retail https://t.co/y5E6LTweOk',http://pbs.twimg.com/media/DbwbnNZV4AEMZSw.jpg,,positive
79,9.89709E+17,4/27/2018 3:31,b'RT @plies: \xf0\x9f\x97\xa3\xf0\x9f\x97\xa3\xf0\x9f\x97\xa3 Simple Solution: #Police #Starbucks #Rock\xf0\x9f\x92\x8e #RockTour\xf0\x9f\x94\xa5 https://t.co/pvnUQubyOh',http://pbs.twimg.com/ext_tw_video_thumb/986973719875727360/pu/img/t2iiEyHKZvwhh2Tk.jpg,houston.,positive
80,9.89708E+17,4/27/2018 3:29,b'Starbucks probably loves Kante West right now... #Kanye #Starbucks https://t.co/poW5gHhKT0',http://pbs.twimg.com/tweet_video_thumb/DbwmUBrVAAEoQ8S.jpg,"Stoughton, MA",positive
81,9.89696E+17,4/27/2018 2:43,b'I\xe2\x80\x99m official...ly taking a selfie at work.\n#starbucks #barista #coffee #retail https://t.co/y5E6LTweOk',http://pbs.twimg.com/media/DbwbnNZV4AEMZSw.jpg,"Massachusetts, USA",positive
82,9.89685E+17,4/27/2018 1:58,b'Because #Timberlands \xe2\x9c\x8c\xf0\x9f\x8f\xbc #Starbucks #CoffeeAndFashion #Swag https://t.co/j2ssp9itlq',http://pbs.twimg.com/media/DbwRdHMVAAApKsh.jpg,United States,positive
83,9.89685E+17,4/27/2018 1:56,b'Always enjoyable! #starbucks #frapp #cappuccino #delicious https://t.co/FN71s6TOYs',http://pbs.twimg.com/media/DbwQ59FVQAACBXj.jpg,Heart of CA,positive
84,9.89677E+17,4/27/2018 1:26,b'RT @shadilay69: WOW GOOD JOB #STARBUCKS\n\n#starbucksprotest #starbucksracist #starcucks #starbuckschallenge https://t.co/KlGMlZsbxv',http://pbs.twimg.com/media/DbBBWnOUMAAm4yo.jpg,,positive
85,9.89674E+17,4/27/2018 1:12,"b'RT @davedauthor: Today I address Baby Driver, #AlfieEvans, #Starbucks, and more! https://t.co/7KZhQtDAXc https://t.co/Oq25kGwTkh'",http://pbs.twimg.com/media/DbtedboW0AAEW7I.jpg,Florida,neutral
86,9.89668E+17,4/27/2018 0:51,b'RT @dat_roma: Pupachinos are my favorite part of any trip to #Starbucks \nMeeko loves them https://t.co/LHDf5k10CR',http://pbs.twimg.com/media/DbvKT9wV4AAQrUb.jpg,"New York, NY",positive
87,9.89661E+17,4/27/2018 0:22,"b'Man, even Starbucks is getting into the battle Royale crazy #PUBG #Fortnite #Starbucks https://t.co/qmbSt1N1BZ'",http://pbs.twimg.com/media/Dbv7XDAUQAEWZME.jpg,,positive
88,9.89659E+17,4/27/2018 0:15,b'Thank you @Starbucks for saving my life yet again! #coffee #espresso #dairyfreelatte #starbucks https://t.co/G0EGviJqYV',http://pbs.twimg.com/media/Dbv53IHWkAAUxDd.jpg,"Baton Rouge, Louisiana",positive
89,9.89657E+17,4/27/2018 0:04,b'#Starbucks  on #cerbona in #Haneda https://t.co/Hu48WvdAeB',http://pbs.twimg.com/media/Dbv3W3xVwAAiaMT.jpg,2月20日のあの場所…,positive
90,9.89656E+17,4/27/2018 0:00,b'Continues to happen. #Starbucks  #BoycottStarbucks @starbucks https://t.co/CP1b6SOi8s',http://pbs.twimg.com/media/Dbv2fhEU0AIsaRK.jpg,,negative
91,9.89646E+17,4/26/2018 23:22,b'RT @investforever: What is the real cost of buying starbucks everyday? #starbucks https://t.co/OB50BVpamz https://t.co/RclWaGwAK5',http://pbs.twimg.com/media/DbuYCC9UwAAynak.jpg,Washington State,neutral
92,9.89643E+17,4/26/2018 23:11,b'RT @_itssemi: I can smell that happy hour lol #Starbucks #FinalsWeek https://t.co/xmKNNgokzX',http://pbs.twimg.com/media/Dbvk9wAWAAAyEua.jpg,"Atlanta, GA",positive
93,9.89639E+17,4/26/2018 22:56,b'I heard #Starbucks is selling #Covfefe by the pound... https://t.co/2ZuTv15wXN',http://pbs.twimg.com/tweet_video_thumb/Dbvn0hLW0AAv61n.jpg,"Decatur, IL",neutral
94,9.89638E+17,4/26/2018 22:49,b'Have this thing I did today #vanilla #starbucks #magicalgirl https://t.co/6KZfp5cuhs',http://pbs.twimg.com/media/DbvmQxaVwAAHNsw.jpg,"Oregon, USA",positive
95,9.89636E+17,4/26/2018 22:44,b'I can smell that happy hour lol #Starbucks #FinalsWeek https://t.co/xmKNNgokzX',http://pbs.twimg.com/media/Dbvk9wAWAAAyEua.jpg,"Atlanta, GA",positive
96,9.89636E+17,4/26/2018 22:41,b'So much fun.. #starbucks\xf0\x9f\x98\x97 https://t.co/6wMH9QrKKk',http://pbs.twimg.com/media/DbvkTHtUwAAQCC6.jpg,"Kajang, Selangor",positive
97,9.89632E+17,4/26/2018 22:28,b'RT @0622_bnw: Stranger with me.\n \n#bnw #Monochrome #blackandwhitephotography \n#iPhone8 #Starbucks #osaka #japan https://t.co/So55lekZSM',http://pbs.twimg.com/media/DbsUGwcV4AAopFH.jpg,,positive
98,9.89632E+17,4/26/2018 22:28,b'#starbucks #happyhour unofficial playlist. https://t.co/2ADOEibM9r',http://pbs.twimg.com/media/DbvhTk_U0AAH1HJ.jpg,"Colorado Springs, CO",positive
99,9.89632E+17,4/26/2018 22:26,"b'Working at #Starbucks, you come across a lot of this: https://t.co/D8x9GFpNLM'",http://pbs.twimg.com/media/Dbvg1DSXcAUknov.jpg,,positive
100,9.89631E+17,4/26/2018 22:24,"b'Whoa, this #Starbucks is flooded with 50% off macchiato happy hour special for members. Mine is gonna take a while. https://t.co/0GEsQ2siIy'",http://pbs.twimg.com/media/DbvgjeNUwAAniw9.jpg,"Rosemead, CA",neutral
101,9.89626E+17,4/26/2018 22:01,b'Happiness is ...... \n@Starbucks @StarbucksCanada \n#IcedCoffee in Bulk  #Starbucks https://t.co/g6yPWz418x',http://pbs.twimg.com/media/DbvbJVjVQAEb6mW.jpg,"Calgary, Alberta",positive
102,9.89623E+17,4/26/2018 21:52,b'RT @xobxgirl: This happened in the 1800s. \nWhy does it sound familiar in 2018? #Starbucks https://t.co/jM0kCE8bSU',http://pbs.twimg.com/media/DbusHwyXkAAqlKI.jpg,"Chapel Hill, NC",negative
103,9.89619E+17,4/26/2018 21:36,b'Raising my dog to be as basic as me lol \xf0\x9f\x98\x82\xe2\x98\x95\xef\xb8\x8f\xf0\x9f\x92\x95 #puppymom  #Aussie #MyBo #Puppuccino #starbucks https://t.co/vT7QzvDMUD',http://pbs.twimg.com/ext_tw_video_thumb/989619115353554944/pu/img/4JkY036yH-2ieH5l.jpg,"Texas, USA",positive
